retention_1_p30,retention_7_p30,retention_1_p40,retention_1_diff_pp,retention_7_p40,retention_7_diff_pp
44.534695542077905,18.72745797545403,43.915484555763925,-0.6192109863139783,18.328156196579737,-0.39930177887429474
45.02045180121294,18.79973005788518,44.55721090632588,-0.4632408948870681,18.11796857158135,-0.6817614863038307
44.85447154498143,19.071938697300197,44.20555697495174,-0.6489145700296906,18.348352391124017,-0.7235863061761799
44.21767070114843,18.694341974173454,44.48034049729958,0.2626697961511548,18.385884852417643,-0.30845712175581186
45.15484658701756,18.98348365316613,44.08223316075338,-1.0726134262641795,17.64370787560837,-1.3397757775577586
44.547171333955355,19.356395471475455,44.54158156640423,-0.005589767551122948,18.131150674723887,-1.2252447967515678
45.22094498320036,19.30648364423159,43.931786030354026,-1.2891589528463365,17.80668268556271,-1.4998009586688816
44.550719829475234,19.145467197074435,44.37634950044941,-0.17437032902582472,18.25307250242262,-0.8923946946518158
44.625597466836055,19.01305816580458,44.47459827472204,-0.1509991921140097,18.491726799898046,-0.5213313659065355
44.777959642338296,19.17080057713007,43.89597815022002,-0.8819814921182778,18.28301197259704,-0.8877886045330297
44.98759694808393,19.182484756254695,44.50138714525181,-0.48620980283212156,18.386150020761153,-0.7963347354935396
45.095483935048634,19.001610161192847,44.75208082830697,-0.3434031067416632,18.287245831455326,-0.7143643297375213
44.71035726869696,19.026507015492747,44.12605190376792,-0.5843053649290386,18.452980769555445,-0.5735262459373031
44.85823591063885,18.69811160088647,44.40479318409213,-0.45344272654672113,18.117159355096188,-0.580952245790281
44.970696854110656,19.196454077390925,44.11253535380585,-0.8581615003048049,18.23992860543094,-0.9565254719599847
44.90270071659809,18.729247396045086,44.10164092131053,-0.8010597952875564,18.236564932178077,-0.49268246386700854
44.6699792892059,18.954449532367253,44.47697496895373,-0.1930043202521603,18.415026016505056,-0.5394235158621946
44.730525981221085,18.763203111632443,43.95006092923776,-0.7804650519833312,18.337617746191697,-0.42558536544074765
44.781374388518955,19.017641711023074,44.022576657563135,-0.7587977309558236,18.134325676980577,-0.8833160340424973
45.0112989472129,18.83521133310689,44.345418560385085,-0.6658803868278163,18.484408439596496,-0.3508028935103963
44.880996690544265,18.859859238394215,44.16232249746047,-0.7186741930837959,18.162817247135767,-0.6970419912584486
45.2465927227205,19.098577481658026,44.18903347200321,-1.0575592507172882,18.479697271282763,-0.6188802103752611
45.3359237629825,18.824019266810392,44.247905226679464,-1.088018536303037,18.018944507423853,-0.805074759386537
44.82985776419795,19.18335715706732,44.52271124821025,-0.3071465159876996,18.229560456476538,-0.953796700590781
44.588452232684325,18.981415498709616,44.15414319219501,-0.43430904048931684,18.437749263090673,-0.5436662356189448
45.03946691399204,18.872208729366182,44.619528033861464,-0.41993888013057146,18.183218253833427,-0.6889904755327553
44.64651068232302,18.882796280884136,44.36904216258535,-0.27746851973766695,18.26695936339668,-0.6158369174874556
44.18871209710987,19.119004590326895,43.975626797612726,-0.2130852994971455,18.340538093372047,-0.7784664969548494
44.42099807525928,19.322198093495775,44.5212722716959,0.10027419643662272,17.929397314900058,-1.392800778595718
44.78935586578663,18.975981738816547,44.691955319313706,-0.09740054647293106,18.4079037123769,-0.5680780264396473
44.918992734684245,19.048147054072963,44.044403738570594,-0.874588996113651,18.532626705417123,-0.5155203486558402
44.77949254256172,19.024574288838078,44.4408876086237,-0.33860493393801927,18.123236843303403,-0.9013374455346751
44.68276140318822,19.128859713338432,44.3685005397565,-0.31426086343172566,18.095032371090404,-1.0338273422480282
44.94531019355339,18.79414300527264,44.15559845527637,-0.7897117382770213,18.246854765606894,-0.5472882396657441
44.879260675509144,19.03461325125539,44.178533930786706,-0.7007267447224352,18.057027851651455,-0.9775853996039335
45.120969282661726,18.96564440328237,44.170802652175766,-0.9501666304859602,17.892217682867912,-1.0734267204144554
44.50213934993556,18.922700737565705,44.51192965766885,0.009790307733292813,18.295827394263153,-0.6268733433025503
44.79389334368043,18.683206760387765,44.2180773891391,-0.575815954541331,18.107307810312882,-0.5758989500748823
